,release_date,movie,production_budget,Domestic_Gross_($),Worldwide_Gross_($),distributor,mpaa_rating,genre,year
2122,2009-10-23,Ong-Bak 2,15000000.0,102458.0,7583050.0,Magnolia Pictures,R,Action,2009
2123,2013-09-06,Winnie Mandela,15000000.0,61847.0,61847.0,Image Entertainment,R,Drama,2013
2124,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,Anchor Bay Entertai…,R,Drama,2011
2125,2002-10-25,All the Queen's Men,15000000.0,22723.0,22723.0,Strand,PG-13,Comedy,2002
2126,2017-02-17,In Dubious Battle,15000000.0,0.0,214182.0,Momentum Pictures,R,Drama,2017
2127,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123709460.0,Warner Bros.,R,Comedy,2015
2128,1996-11-01,Romeo+Juliet,14500000.0,46338728.0,147542381.0,20th Century Fox,PG-13,Drama,1996
2129,2011-07-22,Elle s'appelait Sarah,14500000.0,7691700.0,25480031.0,Weinstein Co.,PG-13,Drama,2011
2130,2015-06-05,Freedom,14500000.0,0.0,872757.0,ARC Entertainment,R,Drama,2015
2131,2008-11-12,Slumdog Millionaire,14000000.0,141330703.0,384530440.0,Fox Searchlight,R,Drama,2008
2132,1974-12-17,Towering Inferno,14000000.0,116000000.0,139700000.0,20th Century Fox,PG,Action,1974
2133,1988-05-25,Crocodile Dundee 2,14000000.0,109306210.0,239606210.0,Paramount Pictures,PG,Adventure,1988
2134,1989-12-20,Born on the Fourth of July,14000000.0,70001698.0,70001698.0,Universal,R,Drama,1989
2135,1993-10-01,Cool Runnings,14000000.0,68856263.0,155056263.0,Walt Disney,PG,Adventure,1993
2136,2007-01-12,Stomp the Yard,14000000.0,61356221.0,75525718.0,Sony Pictures,PG-13,Drama,2007
2137,2009-01-16,My Bloody Valentine,14000000.0,51545952.0,102836002.0,Lionsgate,R,Horror,2009
2138,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,Lionsgate,PG-13,Horror,2012
2139,1982-10-22,First Blood,14000000.0,47212904.0,125212904.0,Orion Pictures,R,Action,1982
2140,1977-07-13,The Spy Who Loved Me,14000000.0,46800000.0,185400000.0,United Artists,PG,Action,1977
2141,1998-09-25,Urban Legend,14000000.0,38116707.0,72571864.0,Sony Pictures,R,Horror,1998
2142,1981-12-09,Taps,14000000.0,35856053.0,35856053.0,20th Century Fox,PG,Drama,1981
2143,2012-02-24,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0,Lionsgate,PG-13,Drama,2012
2144,1991-01-18,White Fang,14000000.0,34729091.0,34729091.0,Walt Disney,PG,Adventure,1991
2145,1988-12-21,Dangerous Liaisons,14000000.0,34700000.0,34700000.0,Warner Bros.,R,Drama,1988
2146,1999-10-08,Superstar,14000000.0,30628981.0,30628981.0,Paramount Pictures,PG-13,Comedy,1999
2147,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,Weinstein Co.,PG-13,Drama,2012
2148,1993-07-23,Poetic Justice,14000000.0,27450453.0,27450453.0,Sony Pictures,R,Drama,1993
2149,2002-10-04,Jonah: A VeggieTales Movie,14000000.0,25571351.0,25608779.0,Artisan,G,Adventure,2002
2150,2002-03-08,All About the Benjamins,14000000.0,25482931.0,25873145.0,New Line,R,Comedy,2002
2151,1977-06-17,Exorcist II: The Heretic,14000000.0,25011000.0,25011000.0,Warner Bros.,,Horror,1977
2152,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0,Fox Searchlight,PG-13,Comedy,2010
2153,1995-10-27,Vampire in Brooklyn,14000000.0,19637147.0,19637147.0,Paramount Pictures,R,Horror,1995
2154,2006-05-05,An American Haunting,14000000.0,16298046.0,30443277.0,Freestyle Releasing,PG-13,Horror,2006
2155,1996-10-25,Thinner,14000000.0,15171475.0,15171475.0,Paramount Pictures,R,Horror,1996
2156,1999-05-14,Tea with Mussolini,14000000.0,14395874.0,14395874.0,MGM,PG,Drama,1999
2157,2002-04-26,Jason X,14000000.0,13121555.0,16951798.0,New Line,R,Horror,2002
2158,1994-05-13,Crooklyn,14000000.0,13024170.0,13024170.0,Universal,PG-13,Comedy,1994
2159,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12452601.0,Paramount Pictures,R,Comedy,2015
2160,2006-11-17,Bobby,14000000.0,11242801.0,20597806.0,MGM,R,Drama,2006
2161,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,Paramount Pictures,PG-13,Comedy,2012
2162,2007-11-30,Le Scaphandre et le Papillon,14000000.0,5990075.0,22754472.0,Miramax,PG-13,Drama,2007
2163,2006-10-06,Little Children,14000000.0,5463019.0,14121177.0,New Line,R,Drama,2006
2164,2000-04-21,Gossip,14000000.0,5108820.0,12591270.0,Warner Bros.,R,Drama,2000
2165,1999-03-26,A Walk on the Moon,14000000.0,4741987.0,4741987.0,Miramax,R,Drama,1999
2166,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,Focus Features,PG-13,Drama,2015
2167,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,Sony Pictures Classics,R,Drama,2014
2168,2001-09-07,Soul Survivors,14000000.0,3100650.0,4288246.0,Artisan,PG-13,Horror,2001
2169,1995-03-31,Jefferson in Paris,14000000.0,2461628.0,2461628.0,Walt Disney,PG-13,Drama,1995
2170,1978-01-01,Caravans,14000000.0,1000000.0,1000000.0,Universal,,Adventure,1978
2171,2008-09-26,The Lucky Ones,14000000.0,266967.0,266967.0,Lionsgate,R,Drama,2008
2172,2011-09-30,Margaret,14000000.0,47185.0,623292.0,Fox Searchlight,R,Drama,2011
2173,2005-12-09,Brokeback Mountain,13900000.0,83043761.0,177012173.0,Focus Features,R,Drama,2005
2174,1995-07-01,Clueless,13700000.0,56598476.0,56598476.0,Paramount Pictures,PG-13,Comedy,1995
2175,1990-03-30,Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0,New Line,PG,Adventure,1990
2176,2002-11-08,Far From Heaven,13500000.0,15901849.0,29027914.0,Focus Features,PG-13,Drama,2002
2177,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,CBS Films,R,Comedy,2012
2178,2000-11-22,Quills,13500000.0,7060876.0,11732088.0,Fox Searchlight,R,Drama,2000
2179,1982-01-29,The Border,13500000.0,6118683.0,6118683.0,Universal,,Drama,1982
2180,2005-02-18,Der Untergang,13500000.0,5501940.0,93631744.0,Newmarket Films,R,Drama,2005
2181,2001-03-02,The Caveman's Valentine,13500000.0,687081.0,892506.0,Focus Features,R,Drama,2001
2182,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0,Roadside Attractions,PG-13,Comedy,2011
2183,2004-12-17,Mar adentro,13300000.0,2086345.0,39686345.0,Fine Line,PG-13,Drama,2004
2184,1987-12-23,Good Morning Vietnam,13000000.0,123922370.0,123922370.0,Walt Disney,R,Comedy,1987
2185,2001-01-12,Save the Last Dance,13000000.0,91038276.0,122244329.0,Paramount Pictures,PG-13,Drama,2001
2186,2018-07-04,The First Purge,13000000.0,69086325.0,136112145.0,Universal,R,Horror,2018
2187,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798720.0,Sony Pictures,PG,Drama,2016
2188,2000-02-11,Snow Day,13000000.0,60008303.0,62452927.0,Paramount Pictures,PG,Adventure,2000
2189,2016-06-24,The Shallows,13000000.0,55121623.0,118888025.0,Sony Pictures,PG-13,Drama,2016
2190,1987-07-17,RoboCop,13000000.0,53424681.0,53424681.0,Orion Pictures,R,Action,1987
2191,2007-11-21,This Christmas,13000000.0,49121934.0,49733545.0,Sony Pictures,PG-13,Drama,2007
2192,2000-12-15,"Dude, Where's My Car?",13000000.0,46729374.0,73180297.0,20th Century Fox,PG-13,Comedy,2000
2193,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,Weinstein Co.,PG-13,Comedy,2014
2194,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,Relativity,PG,Adventure,2014
2195,2002-05-10,The New Guy,13000000.0,28972187.0,28972187.0,Sony Pictures,PG-13,Comedy,2002
2196,1993-02-05,Loaded Weapon 1,13000000.0,27979399.0,27979399.0,New Line,PG-13,Comedy,1993
2197,1999-03-12,Baby Geniuses,13000000.0,27151490.0,27151490.0,Sony Pictures,PG,Adventure,1999
2198,1998-04-24,The Big Hit,13000000.0,27066941.0,27066941.0,Sony Pictures,R,Action,1998
2199,1990-11-09,Child's Play 2,13000000.0,26904572.0,34166572.0,Universal,R,Horror,1990
2200,1996-07-10,Harriet the Spy,13000000.0,26570048.0,26570048.0,Paramount Pictures,PG,Adventure,1996
2201,2013-03-01,21 and Over,13000000.0,25682380.0,42195766.0,Relativity,R,Comedy,2013
2202,2007-11-21,The Mist,13000000.0,25593755.0,57189408.0,MGM,R,Horror,2007
2203,2012-09-21,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,Lionsgate,PG-13,Drama,2012
2204,2001-06-29,crazy/beautiful,13000000.0,16929123.0,19929123.0,Walt Disney,PG-13,Drama,2001
2205,2015-10-16,Room,13000000.0,14677674.0,36262783.0,A24,R,Drama,2015
2206,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,Pure Flix Entertain…,PG,Drama,2015
2207,2006-12-20,Letters from Iwo Jima,13000000.0,13756082.0,67867998.0,Warner Bros.,R,Drama,2006
2208,2007-02-23,The Astronaut Farmer,13000000.0,11003643.0,11141213.0,Warner Bros.,PG,Drama,2007
2209,1998-06-12,Dirty Work,13000000.0,10020081.0,10020081.0,MGM,PG-13,Comedy,1998
2210,2016-09-09,Robinson Crusoe,13000000.0,8005586.0,33490316.0,Lionsgate,PG,Adventure,2016
2211,1994-04-13,Serial Mom,13000000.0,7881335.0,7881335.0,Savoy,R,Comedy,1994
2212,1999-08-04,Dick,13000000.0,6276869.0,6276869.0,Sony Pictures,PG-13,Comedy,1999
2213,1999-11-10,Light It Up,13000000.0,5871603.0,5871603.0,20th Century Fox,R,Drama,1999
2214,2001-08-24,Bubble Boy,13000000.0,5002310.0,5002310.0,Walt Disney,PG-13,Comedy,2001
2215,2007-05-04,"Paris, je t'aime",13000000.0,4857374.0,5175088.0,First Look,R,Drama,2007
2216,2007-08-24,Resurrecting the Champ,13000000.0,3172382.0,3260555.0,Yari Film Group Rel…,PG-13,Drama,2007
2217,2001-03-02,The Widow of St. Pierre,13000000.0,3058380.0,3058380.0,Lionsgate,R,Drama,2001
2218,2015-12-04,Youth,13000000.0,2703296.0,24002112.0,Fox Searchlight,R,Drama,2015
2219,2010-02-26,Un Prophète,13000000.0,2087720.0,19910624.0,Sony Pictures Classics,R,Drama,2010
2220,2010-12-03,"I Love You, Phillip Morris",13000000.0,2037459.0,23014027.0,Roadside Attractions,R,Comedy,2010
2221,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14999638.0,Lionsgate,PG-13,Horror,2015
2222,2006-03-17,Find Me Guilty,13000000.0,1173673.0,2898225.0,Freestyle Releasing,R,Drama,2006
2223,2006-10-13,Infamous,13000000.0,1151330.0,2613717.0,Warner Independent,R,Drama,2006
2224,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0,Sony Pictures,R,Action,2011
2225,2011-12-23,In The Land of Blood and Honey,13000000.0,303877.0,509193.0,FilmDistrict,R,Drama,2011
2226,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0,IFC Films,R,Drama,2010
2227,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,Fox Searchlight,R,Drama,2014
2228,2010-09-03,Machete,12500000.0,26593646.0,46370970.0,20th Century Fox,R,Action,2010
2229,2002-12-19,Antwone Fisher,12500000.0,21078145.0,23367586.0,Fox Searchlight,PG-13,Drama,2002
2230,1982-02-12,La Guerre du feu,12500000.0,20959585.0,20959585.0,20th Century Fox,,Adventure,1982
2231,2002-11-22,The Emperor's Club,12500000.0,14060950.0,16193713.0,Universal,PG-13,Drama,2002
2232,2009-09-11,Sorority Row,12500000.0,11965282.0,26735797.0,Summit Entertainment,R,Horror,2009
2233,1992-09-30,Glengarry Glen Ross,12500000.0,10725228.0,10725228.0,New Line,R,Drama,1992
2234,2008-11-07,The Boy in the Striped Pyjamas,12500000.0,9046156.0,44083403.0,Miramax,PG-13,Drama,2008
2235,1982-04-02,Cat People,12500000.0,7000000.0,21000000.0,Universal,R,Drama,1982
2236,1979-05-25,The Prisoner of Zenda,12500000.0,7000000.0,7000000.0,Universal,,Comedy,1979
2237,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,Fox Searchlight,R,Drama,2010
2238,2007-10-12,Lars and the Real Girl,12500000.0,5956480.0,11277119.0,MGM,PG-13,Comedy,2007
2239,2010-05-21,Solitary Man,12500000.0,4360548.0,4360548.0,Anchor Bay Entertai…,R,Drama,2010
2240,1997-12-31,Oscar and Lucinda,12500000.0,1612957.0,1612957.0,Fox Searchlight,R,Drama,1997
2241,1996-11-01,The Funeral,12500000.0,1212799.0,1412799.0,October Films,R,Drama,1996
2242,2004-09-03,Tae Guik Gi: The Brotherhood of War,12500000.0,1110186.0,69826708.0,IDP Distribution,R,Drama,2004
2243,2010-04-16,The Perfect Game,12500000.0,1089445.0,3931367.0,Slowhand Cinema,PG,Drama,2010
2244,1988-11-18,The Land Before Time,12300000.0,48092846.0,81972846.0,Universal,G,Adventure,1988
2245,1975-06-20,Jaws,12000000.0,260000000.0,470700000.0,Universal,PG,Horror,1975
2246,1973-12-26,The Exorcist,12000000.0,204868002.0,402735134.0,Warner Bros.,R,Horror,1973
2247,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,20th Century Fox,PG-13,Drama,2014
2248,1999-07-09,American Pie,12000000.0,101800948.0,234723148.0,Universal,R,Comedy,1999
2249,2014-04-16,Heaven is for Real,12000000.0,91386097.0,100916299.0,Sony Pictures,PG,Drama,2014
2250,1986-12-12,The Golden Child,12000000.0,79817937.0,79817937.0,Paramount Pictures,PG-13,Action,1986
2251,1982-06-04,Star Trek II: The Wrath of Khan,12000000.0,78912963.0,95800000.0,Paramount Pictures,PG,Adventure,1982
2252,2002-09-13,Barbershop,12000000.0,75781642.0,77063461.0,MGM,PG-13,Comedy,2002
2253,1994-02-04,Ace Ventura: Pet Detective,12000000.0,72217396.0,107217396.0,Warner Bros.,PG-13,Comedy,1994
2254,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0,Relativity,R,Action,2012
2255,2006-08-11,Step Up,12000000.0,65328121.0,110989157.0,Walt Disney,PG-13,Drama,2006
2256,1996-12-20,Beavis and Butt-Head Do America,12000000.0,63118386.0,63118386.0,Paramount Pictures,PG-13,Adventure,1996
2257,2016-11-25,Lion,12000000.0,51739495.0,149875676.0,Weinstein Co.,PG-13,Drama,2016
2258,1997-12-25,Jackie Brown,12000000.0,39673162.0,74727492.0,Miramax,R,Drama,1997
2259,2013-11-22,Philomena,12000000.0,37709979.0,98963392.0,Weinstein Co.,PG-13,Drama,2013
2260,1981-11-06,Time Bandits,12000000.0,37400000.0,37400000.0,Avco Embassy,,Adventure,1981
2261,2015-07-24,Paper Towns,12000000.0,32000304.0,85512300.0,20th Century Fox,PG-13,Drama,2015
2262,2008-10-10,Quarantine,12000000.0,31691811.0,41924774.0,Sony Pictures,R,Horror,2008
2263,2002-08-21,One Hour Photo,12000000.0,31597131.0,52223306.0,Fox Searchlight,R,Drama,2002
2264,2004-04-07,Johnson Family Vacation,12000000.0,31203964.0,31286759.0,Fox Searchlight,PG-13,Comedy,2004
2265,2001-12-21,How High,12000000.0,31155435.0,31222395.0,Universal,R,Comedy,2001
2266,1960-10-07,Spartacus,12000000.0,30000000.0,60000000.0,Universal,PG-13,Action,1960
2267,2006-09-01,Crank,12000000.0,27838408.0,43924923.0,Lionsgate,R,Action,2006
2268,1992-12-11,The Muppet Christmas Carol,12000000.0,27281507.0,27492918.0,Walt Disney,G,Comedy,1992
2269,2002-10-25,Frida,12000000.0,25885000.0,56131239.0,Miramax,R,Drama,2002
2270,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,Paramount Pictures,R,Comedy,2014
2271,1998-09-11,Rounders,12000000.0,22921898.0,22921898.0,Miramax,R,Drama,1998
2272,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0,Paramount Pictures,PG-13,Adventure,2015
2273,1995-01-13,Tales from the Crypt: Demon Knight,12000000.0,21089146.0,21089146.0,Universal,R,Horror,1995
2274,2005-03-11,The Upside of Anger,12000000.0,18761993.0,28915761.0,New Line,R,Drama,2005
2275,2006-03-03,Aquamarine,12000000.0,18597342.0,22978953.0,20th Century Fox,PG,Comedy,2006
2276,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0,Paramount Pictures,R,Drama,2013
2277,2004-01-09,My Baby's Daddy,12000000.0,17321573.0,17322212.0,Miramax,PG-13,Comedy,2004
2278,2001-10-05,Max Keeble's Big Move,12000000.0,17292381.0,17292381.0,Walt Disney,PG,Adventure,2001
2279,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0,Paramount Pictures,R,Comedy,2011
2280,2017-07-14,Wish Upon,12000000.0,14301505.0,23477345.0,Broad Green Pictures,PG-13,Horror,2017
2281,1997-08-06,Def Jam's How To Be a Player,12000000.0,14010363.0,14010363.0,Gramercy,R,Comedy,1997
2282,1998-10-30,Living Out Loud,12000000.0,12905901.0,12905901.0,New Line,R,Drama,1998
2283,2008-10-03,Rachel Getting Married,12000000.0,12796861.0,17475475.0,Sony Pictures Classics,R,Drama,2008
2284,1981-03-20,The Postman Always Rings Twice,12000000.0,12200000.0,44200000.0,Paramount Pictures,,Drama,1981
2285,2003-12-12,Girl with a Pearl Earring,12000000.0,11634362.0,43274797.0,Lionsgate,PG-13,Drama,2003
2286,1982-02-10,Das Boot,12000000.0,11487676.0,84970337.0,Sony Pictures,R,Drama,1982
2287,2004-12-03,House of Flying Daggers,12000000.0,11050094.0,92863945.0,Sony Pictures Classics,PG-13,Action,2004
2288,2002-03-22,Sorority Boys,12000000.0,10198766.0,12516222.0,Walt Disney,R,Comedy,2002
2289,2017-10-13,Marshall,12000000.0,10051659.0,10116816.0,Open Road,PG-13,Drama,2017
2290,2008-12-05,Cadillac Records,12000000.0,8195551.0,8942516.0,Sony Pictures,R,Drama,2008
2291,2000-05-12,Screwed,12000000.0,6982680.0,6982680.0,Universal,PG-13,Comedy,2000
2292,2006-10-20,Running With Scissors,12000000.0,6860000.0,8706701.0,Sony Pictures,R,Comedy,2006
2293,1993-09-03,Fortress,12000000.0,6730578.0,46730578.0,Miramax,R,Action,1993
2294,2006-11-17,For Your Consideration,12000000.0,5549923.0,5549923.0,Warner Independent,PG-13,Comedy,2006
2295,1998-11-20,Celebrity,12000000.0,5078660.0,6200000.0,Miramax,R,Comedy,1998
2296,1986-06-06,Invaders from Mars,12000000.0,4884663.0,4984663.0,Cannon,,Horror,1986
2297,1996-03-22,Girl 6,12000000.0,4880941.0,4880941.0,Fox Searchlight,R,Comedy,1996
2298,2008-02-22,Charlie Bartlett,12000000.0,3950294.0,5295909.0,MGM,R,Comedy,2008
2299,2009-02-13,Two Lovers,12000000.0,3149034.0,16349034.0,Magnolia Pictures,R,Drama,2009
2300,2002-02-15,Last Orders,12000000.0,2326407.0,2326407.0,Sony Pictures Classics,R,Drama,2002
2301,2007-03-09,Gwoemul,12000000.0,2201923.0,92618117.0,Magnolia Pictures,R,Action,2007
2302,1981-11-13,The Pursuit of D.B. Cooper,12000000.0,2104164.0,2104164.0,Universal,,Adventure,1981
2303,1999-03-19,Ravenous,12000000.0,2062406.0,2062406.0,20th Century Fox,R,Horror,1999
2304,2002-06-14,The Dangerous Lives of Altar Boys,12000000.0,1779284.0,1779284.0,ThinkFilm,R,Drama,2002
2305,2013-03-01,Stoker,12000000.0,1703125.0,12034913.0,Fox Searchlight,R,Drama,2013
2306,2008-03-07,Married Life,12000000.0,1506998.0,2975188.0,Sony Pictures Classics,PG-13,Drama,2008
2307,2011-03-11,Kill the Irishman,12000000.0,1188194.0,1188194.0,Anchor Bay Entertai…,R,Drama,2011
2308,2005-09-30,Duma,12000000.0,870067.0,994790.0,Warner Bros.,PG,Adventure,2005
2309,2012-04-20,Darling Companion,12000000.0,793352.0,1200346.0,Sony Pictures Classics,PG-13,Comedy,2012
2310,2010-06-04,Ondine,12000000.0,550472.0,557545.0,Magnolia Pictures,PG-13,Drama,2010
2311,2008-04-18,Life Before Her Eyes,12000000.0,303439.0,7203439.0,Magnolia Pictures,R,Drama,2008
2312,1997-10-31,Critical Care,12000000.0,220175.0,220175.0,,R,Drama,1997
2313,2007-09-28,Trade,12000000.0,214202.0,1513388.0,Roadside Attractions,R,Drama,2007
2314,2006-01-06,Fateless,12000000.0,196857.0,196857.0,ThinkFilm,R,Drama,2006
2315,2010-09-03,San qiang pai an jing qi,12000000.0,190946.0,310946.0,Sony Pictures Classics,R,Drama,2010
2316,1999-09-17,Breakfast of Champions,12000000.0,178287.0,178287.0,Walt Disney,R,Comedy,1999
2317,2001-03-09,Company Man,12000000.0,146028.0,622273.0,,PG-13,Comedy,2001
2318,2009-11-07,Nanjing! Nanjing!,12000000.0,122558.0,20122558.0,Kino International,R,Drama,2009
2319,2015-10-09,Trash,12000000.0,17484.0,6553186.0,Focus Features,R,Adventure,2015
2320,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0,Anchor Bay Entertai…,R,Drama,2011
2321,2015-11-11,10 Days in a Madhouse,12000000.0,14616.0,14616.0,Cafe Pictures,R,Drama,2015
2322,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,Broad Green Pictures,R,Drama,2016
2323,1999-12-10,Diamonds,11900000.0,81897.0,81897.0,Miramax,PG-13,Comedy,1999
2324,1998-03-20,Madadayo,11900000.0,48856.0,48856.0,WinStar Cinema,,Drama,1998
2325,2015-11-20,Carol,11800000.0,12711491.0,42895440.0,Weinstein Co.,R,Drama,2015
2326,1989-04-21,Pet Sematary,11500000.0,57469179.0,57469179.0,Paramount Pictures,R,Horror,1989
2327,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105241410.0,Lionsgate,R,Comedy,2016
2328,2009-10-09,St. Trinian’s,11400000.0,15000.0,29830239.0,NeoClassics Films,PG-13,Comedy,2009
2329,1977-05-25,Star Wars Ep. IV: A New Hope,11000000.0,460998007.0,786598007.0,20th Century Fox,PG,Adventure,1977
2330,1984-06-08,Gremlins,11000000.0,148168459.0,148199515.0,Warner Bros.,PG,Comedy,1984
2331,1965-12-22,Doctor Zhivago,11000000.0,111721000.0,111859493.0,MGM,PG-13,Drama,1965
2332,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,Paramount Pictures,R,Drama,2010
2333,1991-12-27,Fried Green Tomatoes,11000000.0,81204830.0,81204830.0,Universal,PG-13,Drama,1991
2334,2006-09-22,Jackass: Number Two,11000000.0,72778712.0,85278712.0,Paramount Pictures,R,Comedy,2006
2335,1992-03-13,My Cousin Vinny,11000000.0,52929168.0,52929168.0,20th Century Fox,R,Comedy,1992
2336,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,Warner Bros.,PG-13,Drama,2014
2337,1989-04-07,Major League,11000000.0,49793054.0,49793054.0,Paramount Pictures,R,Comedy,1989
